id_linea,id_orden,fecha_orden,pais,canal,segmento_cliente,rating_cliente,categoria,subcategoria,marca,proveedor,vendedor,metodo_pago,promocion,prioridad_envio,cantidad,precio_unitario,descuento_pct,costo_unitario,tipo_cambio_gtq,venta_neta_gtq,margen_gtq,dias_entrega,entrega_tardia,stock_disponible,dias_reposicion_proveedor,devuelto
ORD-2025-000045-02,ORD-2025-000045,2024-12-26,Guatemala,Distribuidor,Corporativo,2.0,Hogar,Electrodomésticos,Ninja,CasaPlus,Ana López,Efectivo,Sin promo,Normal,10.0,847.5,0.05,561.03,0.9958,8017.4348,2278.8485,8.0,1,178,5,0
ORD-2024-000046-01,ORD-2024-000046,2024-11-28,Guatemala,RETAIL,Gobierno,4.0,Alimentos,Bebidas,Monster,AgroExport,Carlos Méndez,Crédito 60 días,Sin promo,Normal,6.0,210.37,0.15,124.91,1.0118,1085.5471,189.8106,6.0,1,182,10,0
ORD-2025-000047-01,ORD-2025-000047,2024-01-30,Guatemala,Web,Minorista,3.0,Alimentos,Despensa,Kellogg's,Distribuciones Norte,José Pérez,Crédito 30 días,Bundle,Express,1.0,79.5,0.13,46.54,1.0096,69.829,-1.5396,6.0,1,225,30,0
ORD-2025-000047-02,ORD-2025-000047,2024-01-30,Guatemala,Web,Minorista,3.0,Belleza,Fragancias,Armani,Importadora Sur,José Pérez,Crédito 30 días,Bundle,Express,2.0,867.56,0.05,602.1,1.0096,1664.1883,370.9109,6.0,1,147,14,0
ORD-2025-000049-01,ORD-2025-000049,2025-02-25,El Salvador,Corporativo,Mayorista,4.0,Tecnología,Accesorios,Logitech,GlobalTech,Diego Castillo,Crédito 30 días,Sin promo,Express,8.0,70.0,0.0,41.05,7.8788,4412.128,1765.5603,7.0,1,156,3,0
ORD-2024-000050-01,ORD-2024-000050,2025-05-29, Guatemala ,Online,Minorista,3.0,Hogar,Electrodomésticos,Oster,CasaPlus,José Pérez,Transferencia,Liquidación,Express,3.0,669.98,0.05,429.78,1.0142,1936.5571,545.6224,12.0,1,181,10,0
ORD-2025-000051-01,ORD-2025-000051,2024-05-01,El Salvador,b2b ,Minorista,4.0,Deportes,CICLISMO,Giant,Importadora Sur,Diego Castillo,PayPal,Liquidación,Normal,3.0,562.6,0.03,408.26,7.7504,12688.6914,3140.7411,8.0,1,74,7,0
ORD-2024-000052-01,ORD-2024-000052,2025-11-01,Guatemala,Mayorista,Corporativo,3.0,Alimentos,Despensa,Borges,AgroExport,José Pérez,Efectivo,Sin promo,Normal,16.0,90.21,0.12,56.2,0.9919,1259.8685,314.5382,7.0,0,97,3,0
ORD-2025-000053-01,ORD-2025-000053,2025-11-27,Costa Rica,Online,Minorista,3.0,Deportes,Wearables,Garmin,SportMax,Sofía Herrera,Crédito 30 días,Cyberweek,Normal,2.0,4282924.2,0.15,144595.98,0.015,109214.5671,104860.9678,2.0,0,13,5,1
ORD-2024-000054-01,ORD-2024-000054,2025-08-10,Honduras,RETAIL,Corporativo,4.0,oficina,Herramientas,OfficeLab,OficinaTotal,,Crédito 30 días,2x1,Normal,12.0,1650.78,0.08,984.57,0.3112,5671.499,1934.9268,5.0,0,43,21,0
ORD-2024-000054-02,ORD-2024-000054,2025-08-10,Honduras,RETAIL,Corporativo,4.0,Alimentos,Despensa,Kellogg's,Distribuciones Norte,Diego Castillo,Crédito 30 días,2x1,Normal,44.0,247.91,0.16,154.68,0.3112,2851.4489,578.7833,5.0,0,91,14,0
ORD-2025-000055-01,ORD-2025-000055,2024-07-31,Guatemala, wholesale ,Corporativo,,Alimentos,Despensa,Borges,AgroExport,Luis Torres,Crédito 60 días,Sin promo,Programado,10.0,92.26,0.0,55.56,1.018,939.2068,301.9693,9.0,0,6,7,1
ORD-2025-000055-02,ORD-2025-000055,2024-07-31,Guatemala, wholesale ,Corporativo,,Alimentos,Snacks,Lindt,Importadora Sur,Luis Torres,Crédito 60 días,Sin promo,Programado,4.0,140.82,0.2,84.64,1.018,458.7352,84.2334,9.0,0,167,30,1
ORD-2025-000055-03,ORD-2025-000055,2024-07-31,Guatemala, wholesale ,Corporativo,,Hogar,Limpieza,Samsung,CasaPlus,Luis Torres,Crédito 60 días,Sin promo,Programado,20.0,1707.46,0.06,1202.01,1.018,32678.0525,8149.088,9.0,0,74,7,1
ORD-2024-000056-01,ORD-2024-000056,2025-10-14,Guatemala,tienda fisica,Minorista,2.0,oficina,Herramientas,OfficeLab,OficinaTotal,María García,Crédito 30 días,Sin promo,Normal,1.0,521.53,0.2,310.25,0.9953,415.263,73.7557,4.0,0,16,21,1
ORD-2024-000056-02,ORD-2024-000056,2025-10-14,Guatemala,tienda fisica,Minorista,2.0,Alimentos,Despensa,Kellogg's,Distribuciones Norte,María García,Crédito 30 días,Sin promo,Normal,1.0,76.31,0.0,47.64,0.9953,75.9513,-53.7064,4.0,0,67,5,1
ORD-2025-000057-01,ORD-2025-000057,2025-09-17,Guatemala,RETAIL,Corporativo,1.0,Tecnología,Impresoras,HP,TecnoMundo,Luis Torres,Efectivo,Lanzamiento,Normal,5.0,42627.8,0.13,1568.03,1.0015,185709.0764,177764.6576,9.0,1,117,3,1
ORD-2025-000057-03,ORD-2025-000057,2025-09-17,Guatemala,RETAIL,Corporativo,1.0,Oficina,Mobiliario,FlexDesk,OficinaTotal,Luis Torres,Efectivo,Lanzamiento,Normal,24.0,2810.82,0.24,1958.3,1.0015,51346.2608,4154.6695,9.0,1,150,30,1
ORD-2025-000057-04,ORD-2025-000057,2025-09-17,Guatemala,RETAIL,Corporativo,1.0,Belleza, Skincare ,Banana Boat,BeautyCorp,Luis Torres,Efectivo,Lanzamiento,Normal,10.0,151.68,0.13,91.83,1.0015,1321.5954,277.051,9.0,1,124,5,1
ORD-2024-000058-01,ORD-2024-000058,2025-10-19,El Salvador,Web,Corporativo,,Hogar,Electrodomésticos,Ninja,CasaPlus,Sofía Herrera,Crédito 30 días,Descuento volumen,Normal,25.0,110.37,0.07,72.01,7.7133,19793.1184,5838.756,,0,184,10,0
ORD-2025-000059-01,ORD-2025-000059,2024-06-21,Guatemala,E-commerce,Minorista,3.0,Tecnología,Accesorios,Logitech,GlobalTech,María García,PayPal,Descuento volumen,Normal,7.0,570.98,0.2,329.47,0.9988,3193.651,782.2582,7.0,0,83,30,0
ORD-2025-000059-02,ORD-2025-000059,2024-06-21,Guatemala,E-commerce,Minorista,3.0,Alimentos,Snacks,Lindt,Importadora Sur,María García,PayPal,Descuento volumen,Normal,2.0,141.01,0.18,89.29,0.9988,230.9789,-43.8609,7.0,0,157,14,0
ORD-2025-000059-03,ORD-2025-000059,2024-06-21,guatemala,E-commerce,Minorista,3.0,Hogar,Electrodomésticos,Oster,CasaPlus,María García,PayPal,Descuento volumen,Normal,1.0,695.9,0.1,453.88,0.9988,625.5584,109.8181,7.0,0,143,14,0
ORD-2025-000059-04,ORD-2025-000059,2024-06-21,Guatemala,E-commerce,Minorista,3.0,Hogar,Electrodomésticos,Ninja,CasaPlus,María García,PayPal,Descuento volumen,Normal,9.0,851.54,0.18,546.35,0.9988,6276.824,1282.3046,7.0,0,26,7,0
ORD-2024-000060-01,ORD-2024-000060,2025-12-05,El Salvador, retail,Minorista,4.0,Tecnología,Impresoras,HP,TecnoMundo,Diego Castillo,Crédito 60 días,Bundle,Express,1.0,288.07,0.05,195.12,7.8033,2135.5018,578.2753,5.0,0,226,3,0
ORD-2024-000060-02,ORD-2024-000060,2025-12-05,El Salvador, retail,Minorista,4.0,Tecnología,Accesorios,Redragon,GlobalTech,Diego Castillo,Crédito 60 días,Bundle,Express,2.0,61.05,0.23,37.19,7.8033,733.6429,112.8123,5.0,0,180,5,0
ORD-2025-000061-01,ORD-2025-000061,2024-06-10,Guatemala, wholesale ,Mayorista,2.0,Belleza,Skincare,Nivea,BeautyCorp,Carlos Méndez,PayPal,Descuento volumen,Normal,12.0,117.33,0.15,72.37,0.9997,1196.407,219.4601,5.0,0,242,5,0
ORD-2025-000061-02,ORD-2025-000061,2024-06-10,Guatemala, wholesale ,Mayorista,2.0,Tecnología,Accesorios,Logitech,GlobalTech,Carlos Méndez,PayPal,Descuento volumen,Normal,25.0,552.06,0.12,337.8,0.9997,12141.6764,3547.2455,5.0,0,97,10,0
ORD-2025-000061-03,ORD-2025-000061,2024-06-10,Guatemala, wholesale ,Mayorista,2.0,oficina,Herramientas,OfficeLab,OficinaTotal,Carlos Méndez,PayPal,Descuento volumen,Normal,3.0,537.03,0.1,308.65,0.9997,1449.546,440.3389,5.0,0,65,3,0
ORD-2025-000061-04,ORD-2025-000061,2024-06-10,Guatemala, wholesale ,Mayorista,2.0,Tecnología,Impresoras,HP,TecnoMundo,Carlos Méndez,PayPal,Descuento volumen,Normal,4.0,2172.0,0.18,1563.74,0.9997,7122.0228,792.2523,5.0,0,213,7,0
ORD-2024-000062-01,ORD-2024-000062,2024-05-09,Guatemala, retail,Mayorista,4.0,Oficina,Mobiliario,FlexDesk,OficinaTotal,Sofía Herrera,Crédito 30 días,Sin promo,Programado,18.0,2738.76,0.1,1984.01,1.0033,44514.3261,8645.3478,12.0,1,69,5,0
ORD-2025-000063-01,ORD-2025-000063,2025-12-16,Guatemala,Distribuidor,Corporativo,4.0,Deportes,Calzado,Nike,SportMax,María García,Tarjeta,Sin promo,Express,16.0,946.01,0.08,619.75,0.9959,13868.1736,3831.6527,11.0,1,240,3,0
ORD-2025-000063-02,ORD-2025-000063,2025-12-16,Guatemala,Distribuidor,Corporativo,4.0,oficina,Herramientas,OfficeLab,OficinaTotal,María García,Tarjeta,Sin promo,Express,8.0,525.43,0.03,320.55,0.9959,4060.6197,1467.0272,11.0,1,132,30,0
ORD-2024-000064-02,ORD-2024-000064,2024-12-18,Honduras,E-commerce,Minorista,1.0,Hogar,Cocina,Tramontina,Distribuciones Norte,,PayPal,Sin promo,Normal,7.0,1393.94,0.15,802.2,0.3174,2632.4975,751.6486,6.0,1,147,7,0
ORD-2025-000065-01,ORD-2025-000065,2025-01-26,Guatemala, retail,Minorista,5.0,Hogar,CLIMATIZACIÓN,Xiaomi,GlobalTech,Valeria Ramos,Tarjeta,Sin promo,Normal,3.0,1250.26,0.0,877.17,1.0027,3760.9071,1086.1647,6.0,1,209,30,0
ORD-2025-000065-02,ORD-2025-000065,2025-01-26,Guatemala, retail,Minorista,5.0,Oficina,Mobiliario,FlexDesk,OficinaTotal,Valeria Ramos,Tarjeta,Sin promo,Normal,2.0,2751.78,0.2,1924.08,1.0027,4414.7357,483.3997,6.0,1,194,14,0
ORD-2024-000066-01,ORD-2024-000066,2025-10-26,Guatemala,B2B,Minorista,,Deportes,CICLISMO,Giant,Importadora Sur,Sofía Herrera,Crédito 30 días,Liquidación,Express,8.0,4251.57,0.03,3139.65,1.0022,33064.766,7772.3749,6.0,1,119,5,0
ORD-2024-000066-02,ORD-2024-000066,2025-10-26,Guatemala,B2B,Minorista,,Alimentos,Snacks,Lindt,Importadora Sur,Sofía Herrera,Crédito 30 días,Liquidación,Express,12.0,150.29,0.06,87.51,1.0022,1699.0008,527.7397,6.0,1,146,14,0
ORD-2024-000066-03,ORD-2024-000066,2025-10-26,Guatemala,B2B,Minorista,,Alimentos,Despensa,Borges,AgroExport,Sofía Herrera,Crédito 30 días,Liquidación,Express,8.0,94.62,0.15,54.33,1.0022,644.8315,86.3856,6.0,1,181,7,0
ORD-2025-000067-01,ORD-2025-000067,2025-10-19,Guatemala,Retail,Minorista,,Tecnología,Impresoras,HP,TecnoMundo,Valeria Ramos,Crédito 60 días,Sin promo,Normal,3.0,2120.73,0.15,1509.67,1.0085,5453.8283,792.0472,-1.0,0,230,21,1
ORD-2024-000068-01,ORD-2024-000068,2025-01-02,Costa Rica, retail,Minorista,4.0,Oficina,Papelería,OfficeLab,Distribuciones Norte,Sofía Herrera,Transferencia,Lanzamiento,Express,5.0,10370.83,0.18,6461.57,0.0152,646.3101,132.4553,15.0,1,181,30,0
ORD-2025-000069-01,ORD-2025-000069,2025-09-26,El Salvador,Online,Mayorista,2.0,Hogar,CLIMATIZACIÓN,Xiaomi,GlobalTech,Diego Castillo,Crédito 30 días,Sin promo,Normal,30.0,155.23,0.11,110.16,7.8396,32492.3276,6427.6175,5.0,1,17,21,0
ORD-2025-000069-02,ORD-2025-000069,2025-09-26,El Salvador,Online,Mayorista,2.0,Belleza,Cuidado capilar,Dove,BeautyCorp,Diego Castillo,Crédito 30 días,Sin promo,Normal,5.0,8.19,0.12,4.75,7.8396,282.5078,-41.1109,5.0,1,79,10,0
ORD-2025-000069-03,ORD-2025-000069,2025-09-26,El Salvador,Online,Mayorista,2.0,Belleza, Skincare ,Banana Boat,BeautyCorp,Diego Castillo,Crédito 30 días,Sin promo,Normal,12.0,19.6,0.0,12.15,7.8396,1843.8739,561.7073,5.0,1,223,7,0
ORD-2024-000070-01,ORD-2024-000070,2025-12-22,Guatemala,mercado externo,Gobierno,1.0,Alimentos,Despensa,Kellogg's,Distribuciones Norte,,Crédito 60 días,Sin promo,Normal,25.0,77.6,0.16,47.68,0.9887,1611.1855,240.5112,4.0,0,103,10,0
ORD-2024-000070-02,ORD-2024-000070,2025-12-22,Guatemala,mercado externo,Gobierno,1.0,Deportes,FITNESS,FitPro,SportMax,Sofía Herrera,Crédito 60 días,Sin promo,Normal,28.0,1304.91,0.14,867.62,0.9887,31067.1616,6947.2516,4.0,0,55,5,0
ORD-2025-000071-01,ORD-2025-000071,2025-10-18,Honduras,Mayorista,Minorista,,Hogar,Cocina,Tramontina,Distribuciones Norte,Luis Torres,PayPal,Sin promo,Normal,3.0,1341.02,0.0,806.32,0.3173,1276.5169,484.295,5.0,0,209,10,0
ORD-2024-000072-01,ORD-2024-000072,2025-09-29,El Salvador,Retail,Premium,,Hogar,Electrodomésticos,Oster,CasaPlus,Carlos Méndez,Crédito 30 días,Sin promo,Normal,5.0,85.97,0.15,57.5,7.897,2885.3466,505.5857,,0,206,14,0
ORD-2024-000072-02,ORD-2024-000072,2025-09-29,El Salvador,Retail,Premium,,Oficina,Mobiliario,FlexDesk,OficinaTotal,Carlos Méndez,Crédito 30 días,Sin promo,Normal,8.0,346.02,0.05,252.65,7.897,20767.1515,4692.4922,,0,249,3,0
ORD-2025-000073-01,ORD-2025-000073,2024-09-26,Guatemala,Retail,Corporativo,1.0,Belleza,Cuidado personal,Rexona,Distribuciones Norte,,Tarjeta,Descuento volumen,Programado,30.0,73.66,0.19,45.85,0.9973,1785.1052,230.5438,13.0,1,106,5,0
ORD-2025-000073-02,ORD-2025-000073,2024-09-26,Guatemala,Retail,Corporativo,1.0,Tecnología,Accesorios,Logitech,GlobalTech,,Tarjeta,Descuento volumen,Programado,4.0,551.56,0.03,336.56,0.9973,2134.2747,702.2316,13.0,1,83,3,0
ORD-2024-000074-01,ORD-2024-000074,2025-11-16,Costa Rica,E-commerce,Premium,4.0,Tecnología,Accesorios,Logitech,GlobalTech,Diego Castillo,Transferencia,Sin promo,Normal,2.0,36428.71,0.03,22113.42,0.0148,1045.9411,332.7466,3.0,1,17,30,0
ORD-2025-000075-01,ORD-2025-000075,2024-07-26,El Salvador,Online,Corporativo,,Tecnología,Accesorios,Logitech,GlobalTech,Carlos Méndez,Crédito 60 días,Liquidación,Normal,6.0,67.41,0.23,42.09,7.9304,2469.7978,360.9458,3.0,1,12,5,0
ORD-2025-000075-03,ORD-2025-000075,2024-07-26,El Salvador,Online,Corporativo,,Hogar,CLIMATIZACIÓN,Xiaomi,GlobalTech,Carlos Méndez,Crédito 60 días,Liquidación,Normal,4.0,153.19,0.05,111.37,7.9304,4616.4603,1054.5211,3.0,1,160,3,0
ORD-2024-000076-01,ORD-2024-000076,2025-04-28,Guatemala,distribuidor,Corporativo,,Alimentos,Despensa,Borges,AgroExport,Carlos Méndez,Tarjeta,Sin promo,Normal,15.0,94.43,0.0,56.67,0.9913,1404.1269,508.7946,2.0,0,142,7,0
ORD-2025-000077-01,ORD-2025-000077,2024-11-25,Guatemala,Distribuidor,Minorista,1.0,Belleza,Fragancias,Armani,Importadora Sur,Luis Torres,Transferencia,Sin promo,Programado,12.0,819.44,0.15,579.42,1.0127,8464.4383,1348.0941,2.0,0,181,5,0
ORD-2024-000078-01,ORD-2024-000078,2024-01-01,El Salvador,Retail,Mayorista,1.0,Belleza, Skincare ,Banana Boat,BeautyCorp,Ana López,Crédito 60 días,2x1,Normal,60.0,20.42,0.24,11.85,7.7109,7180.02,1473.26,10.0,1,205,7,0
ORD-2024-000078-02,ORD-2024-000078,2024-01-01,El Salvador,Retail,Mayorista,1.0,Alimentos,Snacks,Lindt,Importadora Sur,Ana López,Crédito 60 días,2x1,Normal,12.0,19.07,0.08,11.08,7.7109,1623.3974,467.5335,10.0,1,108,30,0
ORD-2025-000079-01,ORD-2025-000079,2025-02-11,Honduras,Web,Minorista,,Deportes,Calzado,Nike,SportMax,Carlos Méndez,Tarjeta,Sin promo,Normal,5.0,3018.36,0.1,1961.45,0.3132,4254.0766,1058.782,,0,211,10,0
ORD-2025-000079-02,ORD-2025-000079,2025-02-11,Honduras,Web,Minorista,,Belleza,Cuidado capilar,Dove,BeautyCorp,Carlos Méndez,Tarjeta,Sin promo,Normal,1.0,192.65,0.03,118.26,0.3132,58.5278,-50.3655,,0,13,10,0
ORD-2025-000079-03,ORD-2025-000079,2025-02-11,Honduras,Web,Minorista,,Belleza,Fragancias,Armani,Importadora Sur,Carlos Méndez,Tarjeta,Sin promo,Normal,8.0,2734.66,0.12,1912.62,0.3132,6029.7284,1116.8544,,0,114,5,0
ORD-2025-000079-04,ORD-2025-000079,2025-02-11,Honduras,Web,Minorista,,Deportes,CICLISMO,Giant,Importadora Sur,Carlos Méndez,Tarjeta,Sin promo,Normal,2.0,13887.76,0.0,10168.65,0.3132,8699.2929,2237.5885,,0,167,30,0
ORD-2025-000079-05,ORD-2025-000079,2025-02-11,Honduras,Web,Minorista,,Alimentos,Snacks,Lindt,Importadora Sur,Carlos Méndez,Tarjeta,Sin promo,Normal,1.0,472.65,0.12,275.03,0.3132,130.2699,-12.5587,,0,130,21,0
ORD-2024-000080-01,ORD-2024-000080,2025-11-13,Honduras,tienda fisica,Corporativo,2.0,Alimentos,Bebidas,Antigua Beans,AgroExport,María García,PayPal,Liquidación,Same day,6.0,437.76,0.03,251.5,0.3158,804.5836,280.4251,6.0,1,164,10,0
ORD-2025-000081-01,ORD-2025-000081,2025-03-13,El Salvador,Web,Corporativo,5.0,Belleza,Fragancias,Armani,Importadora Sur,Diego Castillo,Efectivo,Bundle,Normal,15.0,111.57,0.17,76.53,7.7775,10803.3092,1792.9199,3.0,0,143,30,0
ORD-2025-000081-02,ORD-2025-000081,2025-03-13,El Salvador,Web,Corporativo,5.0,Oficina,Papelería,OfficeLab,Distribuciones Norte,Diego Castillo,Efectivo,Bundle,Normal,36.0,20.32,0.11,12.52,7.7775,5063.5632,1398.1052,3.0,0,24,3,0
ORD-2024-000082-02,ORD-2024-000082,2025-12-14,Guatemala,RETAIL,Minorista,5.0,Belleza,Fragancias,Armani,Importadora Sur,Luis Torres,Crédito 30 días,Sin promo,Express,5.0,836.05,0.1,599.09,1.018,3829.945,742.5343,8.0,1,157,7,1
ORD-2025-000083-01,ORD-2025-000083,2024-08-24,Guatemala,Empresa,Minorista,1.0,Deportes,FITNESS,FitPro,SportMax,Diego Castillo,Efectivo,Lanzamiento,Normal,9.0,1270.94,0.13,826.71,1.0066,10017.1398,2413.3438,3.0,0,1,7,0
ORD-2025-000083-02,ORD-2025-000083,2024-08-24,Guatemala,Empresa,Minorista,1.0,Belleza,Cuidado capilar,Dove,BeautyCorp,Diego Castillo,Efectivo,Lanzamiento,Normal,3.0,62.97,0.11,37.62,1.0066,169.2396,30.2885,3.0,0,197,30,0
ORD-2025-000083-03,ORD-2025-000083,2024-08-24,Guatemala,Empresa,Minorista,1.0,Belleza, Skincare ,Banana Boat,BeautyCorp,Diego Castillo,Efectivo,Lanzamiento,Normal,4.0,156.27,0.13,92.56,1.0066,547.4088,55.1411,3.0,0,165,14,0
ORD-2024-000084-01,ORD-2024-000084,2025-10-15,Guatemala,Retail,Mayorista,4.0,Alimentos,Bebidas,Monster,AgroExport,María García,Tarjeta,2x1,Normal,3.0,201.59,0.18,124.88,1.017,504.3419,6.2763,14.0,0,239,3,0
ORD-2024-000084-02,ORD-2024-000084,2025-10-15,Guatemala,Retail,Mayorista,4.0,Hogar,Electrodomésticos,Oster,CasaPlus,María García,Tarjeta,2x1,Normal,5.0,664.64,0.13,434.62,1.017,2940.3341,695.8253,14.0,0,3,5,0
ORD-2024-000084-03,ORD-2024-000084,2025-10-15,Guatemala,Retail,Mayorista,4.0,Deportes,FITNESS,FitPro,SportMax,María García,Tarjeta,2x1,Normal,20.0,1241.81,0.11,830.82,1.017,22479.9897,5466.0068,14.0,0,144,30,0
ORD-2024-000084-04,ORD-2024-000084,2025-10-15,Guatemala,Retail,Mayorista,4.0,Tecnología,Accesorios,Logitech,GlobalTech,María García,Tarjeta,2x1,Normal,4.0,554.18,0.17,333.26,1.017,1871.1555,496.3139,14.0,0,101,7,0
ORD-2024-000084-05,ORD-2024-000084,2025-10-15,Guatemala,Retail,Mayorista,4.0,Tecnología,Monitores,Dell,TecnoMundo,María García,Tarjeta,2x1,Normal,3.0,1472.03,0.2,997.62,1.017,3592.9308,521.2247,14.0,0,99,14,0
ORD-2025-000085-01,ORD-2025-000085,2024-12-11,El Salvador,RETAIL,Mayorista,4.0,Belleza,Cuidado personal,Rexona,Distribuciones Norte,José Pérez,PayPal,Lanzamiento,Express,10.0,9.22,0.28,5.71,7.8437,520.6962,-52.5999,9.0,1,184,14,0
ORD-2025-000085-02,ORD-2025-000085,2024-12-11,El Salvador,RETAIL,Mayorista,4.0,Oficina,Archivo,MetalWorks,Distribuciones Norte,José Pérez,PayPal,Lanzamiento,Express,10.0,128.78,0.05,83.05,7.8437,9596.061,2976.5273,9.0,1,176,5,0
ORD-2024-000086-01,ORD-2024-000086,2024-08-31,Guatemala, wholesale ,Corporativo,1.0,Alimentos,Snacks,Lindt,Importadora Sur,,Efectivo,Sin promo,Normal,20.0,146.25,0.16,88.18,0.9908,2434.3956,526.3427,7.0,0,188,14,0
ORD-2024-000086-02,ORD-2024-000086,2024-08-31,Guatemala, wholesale ,Corporativo,1.0,Oficina,Mobiliario,FlexDesk,OficinaTotal,,Efectivo,Sin promo,Normal,8.0,2832.41,0.2,2037.24,0.9908,17960.6517,1739.5218,7.0,0,221,10,0
ORD-2024-000086-03,ORD-2024-000086,2024-08-31,Guatemala, wholesale ,Corporativo,1.0,Deportes,Calzado,Nike,SportMax,,Efectivo,Sin promo,Normal,8.0,947.61,0.0,628.15,0.9908,7511.1359,2418.7211,7.0,0,242,21,0
ORD-2025-000087-01,ORD-2025-000087,2024-05-11,Guatemala,online ,Premium,5.0,Tecnología,Laptops,Lenovo,TecnoMundo,Luis Torres,Crédito 60 días,Sin promo,Normal,3.0,5854.93,0.03,4431.52,1.0121,17244.0042,3672.3606,4.0,1,177,14,0
ORD-2024-000088-01,ORD-2024-000088,2025-12-02,Guatemala,b2b ,Corporativo,4.0,Tecnología,Monitores,Dell,TecnoMundo,Valeria Ramos,Tarjeta,Bundle,Normal,20.0,1432.24,0.24,1043.85,0.9941,21641.6047,839.0582,2.0,0,57,3,0
ORD-2024-000088-02,ORD-2024-000088,2025-12-02,Guatemala,b2b ,Corporativo,4.0,Belleza, Skincare ,Banana Boat,BeautyCorp,Valeria Ramos,Tarjeta,Bundle,Normal,10.0,157.39,0.2,94.14,0.9941,1251.6912,184.326,2.0,0,219,5,0
ORD-2025-000089-01,ORD-2025-000089,2025-11-30,Guatemala,Corporativo,Corporativo,3.0,Belleza, Skincare ,Banana Boat,BeautyCorp,Luis Torres,PayPal,Liquidación,Express,4.0,155.41,0.17,94.14,1.0073,519.7277,33.4637,16.0,1,199,14,0
ORD-2025-000089-02,ORD-2025-000089,2025-11-30,Guatemala,Corporativo,Corporativo,3.0,Alimentos,Bebidas,Antigua Beans,AgroExport,Luis Torres,PayPal,Liquidación,Express,2.0,138.39,0.08,79.91,1.0073,256.4965,37.7411,16.0,1,159,5,0
ORD-2024-000090-01,ORD-2024-000090,2025-11-12,Guatemala,Tienda física,Minorista,,Belleza,Skincare,Nivea,BeautyCorp,Luis Torres,PayPal,Bundle,Normal,1.0,118.35,0.18,70.71,1.0084,97.8622,6.239,14.0,0,247,5,0
ORD-2025-000091-01,ORD-2025-000091,2025-07-25,Guatemala, retail,Minorista,3.0,Hogar,CLIMATIZACIÓN,Xiaomi,GlobalTech,José Pérez,Crédito 60 días,Descuento volumen,Normal,1.0,1253.87,0.03,871.43,1.0001,1216.3755,264.7904,6.0,1,141,10,1
ORD-2025-000091-02,ORD-2025-000091,2025-07-25,Guatemala, retail,Minorista,3.0,Tecnología,Impresoras,HP,TecnoMundo,José Pérez,Crédito 60 días,Descuento volumen,Normal,1.0,2274.9,0.08,1583.48,1.0001,2093.1173,494.8775,6.0,1,85,14,1
ORD-2025-000091-03,ORD-2025-000091,2025-07-25,Guatemala, retail,Minorista,3.0,Alimentos,Despensa,Borges,AgroExport,José Pérez,Crédito 60 días,Descuento volumen,Normal,2.0,90.32,0.18,54.64,1.0001,148.1396,17.8666,6.0,1,128,5,1
ORD-2024-000092-01,ORD-2024-000092,2024-09-23,Guatemala,tienda fisica,Minorista,5.0,Tecnología,Impresoras,HP,TecnoMundo,María García,Tarjeta,Sin promo,Normal,2.0,2167.21,0.0,1544.49,0.9879,4281.9735,1204.6551,11.0,1,14,30,0
ORD-2024-000092-02,ORD-2024-000092,2024-09-23,Guatemala,tienda fisica,Minorista,5.0,Tecnología,Monitores,Dell,TecnoMundo,María García,Tarjeta,Sin promo,Normal,6.0,1513.41,0.2,1046.04,0.9879,7176.4691,837.0062,11.0,1,195,30,0
ORD-2024-000092-03,ORD-2024-000092,2024-09-23,Guatemala,tienda fisica,Minorista,5.0,Hogar,Cocina,Tramontina,Distribuciones Norte,María García,Tarjeta,Sin promo,Normal,3.0,422.48,0.15,258.8,0.9879,1064.2884,216.0379,11.0,1,45,30,0
ORD-2025-000093-01,ORD-2025-000093,2024-11-05,Guatemala,Retail,Gobierno,2.0,Alimentos,Despensa,Borges,AgroExport,Ana López,Crédito 30 días,Sin promo,Normal,12.0,88.26,0.12,54.57,1.0162,947.1244,185.452,1.0,0,229,10,0
ORD-2025-000093-02,ORD-2025-000093,2024-11-05,Guatemala,Retail,Gobierno,2.0,Tecnología,Monitores,Dell,TecnoMundo,Ana López,Crédito 30 días,Sin promo,Normal,4.0,1469.08,0.0,1017.46,1.0162,5971.5164,1711.3926,1.0,0,164,3,0
ORD-2025-000093-04,ORD-2025-000093,2024-11-05,Guatemala,Retail,Gobierno,2.0,Hogar,Cocina,Tramontina,Distribuciones Norte,Ana López,Crédito 30 días,Sin promo,Normal,15.0,410.7,0.2,254.36,1.0162,5008.2401,1004.1784,1.0,0,60,30,0
ORD-2024-000094-01,ORD-2024-000094,2024-03-12,Guatemala,Distribuidor,Minorista,3.0,Alimentos,Despensa,Borges,AgroExport,Ana López,Tarjeta,Sin promo,Normal,4.0,90.64,0.15,55.15,1.0133,312.2747,2.8028,4.0,0,131,30,0
ORD-2024-000094-02,ORD-2024-000094,2024-03-12,Guatemala,Distribuidor,Minorista,3.0,Alimentos,Snacks,Lindt,Importadora Sur,Ana López,Tarjeta,Sin promo,Normal,20.0,143.67,0.06,84.87,1.0133,2736.9192,824.964,4.0,0,111,3,0
ORD-2024-000094-03,ORD-2024-000094,2024-03-12,Guatemala,Distribuidor,Minorista,3.0,Hogar,Limpieza,Samsung,CasaPlus,Ana López,Tarjeta,Sin promo,Normal,3.0,1733.37,0.2,1242.98,1.0133,4215.4172,345.6447,4.0,0,60,5,0
